gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1614203530	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895365	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895365				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.993Z		
1614203529	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895363	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895363				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.110Z		
1614203528	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895361	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895361				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.039Z		
1614203527	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895367	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895367				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.976Z		
1614203526	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895368	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895368				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.984Z		
1614203525	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895357	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895357				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.088Z		
1614203524	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895370	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895370				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.070Z		
1614203523	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895362	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895362				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.093Z		
1614203522	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895364	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895364				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.095Z		
1614203521	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895369	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895369				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.121Z		
1614203520	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895354	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895354				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.088Z		
1614203519	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895349	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895349				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.996Z		
1614203518	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895351	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895351				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.982Z		
1614203517	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895356	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895356				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.113Z		
1614203516	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895352	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895352				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.009Z		
1614203515	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895350	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895350				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.988Z		
1614203514	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895355	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895355				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.089Z		
1614203513	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895360	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895360				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.967Z		
1614203512	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895353	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895353				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.959Z		
1614203511	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895358	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895358				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.110Z		
1614203509	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895340	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-07-27T00:00:00Z	27	7	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895340				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.959Z		
1614203508	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895341	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-07-27T00:00:00Z	27	7	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895341				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.966Z		
1614203507	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895347	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895347				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.100Z		
1614203505	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895342	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-07-27T00:00:00Z	27	7	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895342				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.982Z		
1614203503	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895344	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-09-19T00:00:00Z	19	9	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895344				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.078Z		
1614203502	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895346	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895346				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.060Z		
1614203501	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895338	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-07-27T00:00:00Z	27	7	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895338				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.085Z		
1614203500	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895348	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895348				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.083Z		
1614203499	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895343	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895343				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:20.967Z		
1614203498	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895345	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2006-07-01T00:00:00Z	1	7	2006	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895345				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.103Z		
1614203497	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2895339	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-07-27T00:00:00Z	27	7	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2895339				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:21.069Z		
1614199208	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891430	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2007-07-01T00:00:00Z	1	7	2007	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891430				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.029Z		
1614199189	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891425	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2007-07-01T00:00:00Z	1	7	2007	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891425				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.120Z		
1614199184	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891427	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2007-07-01T00:00:00Z	1	7	2007	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891427				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.028Z		
1614199182	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891407	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891407				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.133Z		
1614199181	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891414	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891414				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.090Z		
1614199172	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891420	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891420				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.097Z		
1614199170	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891405	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891405				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.092Z		
1614199158	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891404	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891404				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.037Z		
1614199157	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891418	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891418				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.028Z		
1614199155	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891386	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2004-12-02T00:00:00Z	2	12	2004	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891386				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.018Z		
1614199149	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891417	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891417				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.087Z		
1614199147	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891392	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2004-12-02T00:00:00Z	2	12	2004	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891392				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.086Z		
1614199146	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891406	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891406				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.115Z		
1614199144	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891423	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2007-07-01T00:00:00Z	1	7	2007	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891423				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.072Z		
1614199143	f06fef3c-6ea6-4345-b724-a1b8e490dc55	SEO-BirdLife:anillamientoseo:2891409	Animalia	Chordata	Aves	Pelecaniformes	Threskiornithidae	Geronticus	Geronticus eremita		SPECIES	Geronticus eremita (Linnaeus, 1758)	ES	SIERRA DE RETIN	2d1fabab-9504-4cd8-aa19-79627dd3b010	36.2	-5.88333							2005-11-11T00:00:00Z	11	11	2005	2480770	2480770	HUMAN_OBSERVATION	SEO-BirdLife	anillamientoseo	2891409				CC_BY_NC_4_0	SEO-BirdLife			NATIVE	2018-12-08T20:44:19.084Z		
